PHENOTYPE:11034	Sterile Pyuria	Phenotype
PROTEIN:9550	Semaphorin-6a (semaphorin Via)	Target
COMPOUND:20224	Onlzhaokmqjpic-uhfffaoysa-n	Compound
COMPOUND:6308	N-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide	Compound
PHENOTYPE:5284	Foot Joint Contracture	Phenotype
PROTEIN:337	Glycine Amidinotransferase, Mitochondrial	Target
PROTEIN:6859	Endonuclease Iii-like Protein 1	Target
GENE:4090	Cancer/testis Antigen Family 45 Member A2	Gene
COMPOUND:41546	(-)-8,11,13-abietatrien-7alpha-ol	Compound
COMPOUND:37121	Gkqzxbsvyrxuov-mmoxwznwsa-n	Compound
PROTEIN:16000	Uncharacterized Protein C10orf120	Target
DISEASE:1705	Jaundice, Chronic Idiopathic	Disease
PROTEIN:16351	Heat Shock Protein Beta-2 (hspb2)	Target
COMPOUND:24658	Chpudvnxyizpkx-fmivxfbmsa-n	Compound
PROTEIN:20572	Zinc Finger Protein 765	Target
PHENOTYPE:1604	Cerebral Edema	Phenotype
COMPOUND:43418	Aibwrmhgmcjipr-uhfffaoysa-n	Compound
COMPOUND:11237	Sodium Feredetate	Compound
GENE:25996	Apc Membrane Recruitment Protein 1	Gene
COMPOUND:11920	Dimethyl Sulfone	Compound
COMPOUND:7302	Succinic Acid Mono-(13-methyl-3-oxo-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthren-17-yl) Ester	Compound
COMPOUND:6458	2-({[4-bromo-3-(diethylsulfamoyl)phenyl]carbonyl}amino)benzoic Acid	Compound
COMPOUND:28672	Clausine K	Compound
GENE:3131	Centromere Protein V Like 1	Gene
GENE:21989	Tp53 Target 3	Gene
GENE:10269	Legumain	Gene
COMPOUND:1737	N-butyl Isocyanide	Compound
SIDE_EFFECT:4223	Gamma Globulins Increased	Side Effect
COMPOUND:2406	Fexaramine	Compound
INDICATION:1201	Ventricular Dysfunction	Indication
SIDE_EFFECT:3497	Acute Pain	Side Effect
COMPOUND:37991	Dxwgbjjledqbks-ldbvrrdlsa-n	Compound
PHENOTYPE:10121	Abnormality Of Spinal Facet Joint	Phenotype
DISEASE:15054	Retinitis Pigmentosa 42	Disease
PROTEIN:12495	Secretogranin-2 (chromogranin-c)	Target
SIDE_EFFECT:3054	Stomach Dilation Procedure	Side Effect
DISEASE:5145	Fetal Minoxidil Syndrome	Disease
COMPOUND:11754	Coumermycin A1	Compound
GENE:15671	Piwi-interacting Rna Cluster 38	Gene
SIDE_EFFECT:726	Salpingitis	Side Effect
PHENOTYPE:693	Cupped Ribs	Phenotype
GENE:4625	Defensin Beta 115	Gene
DISEASE:4922	Camptodactyly-fibrous Tissue Hyperplasia-skeletal Anomalies Syndrome	Disease
PROTEIN:8458	Phospholipid-transporting Atpase If (ec 7.6.2.1)	Target
GENE:16774	Prothymosin, Alpha Pseudogene 3 (gene Sequence 34)	Gene
GENE:10898	Microtubule Associated Protein 1 Light Chain 3 Alpha	Gene
PROTEIN:8863	Histone H2b Type 1-b (h2b-clustered Histone 3)	Target
PHENOTYPE:75	Abnormality Of Reproductive System Physiology	Phenotype
GENE:9417	Josephin Domain Containing 2	Gene
PHENOTYPE:7745	Abnormality Of Mouth Shape	Phenotype
SIDE_EFFECT:1860	Epigastric Distress	Side Effect
COMPOUND:20759	Sid436559	Compound
PHENOTYPE:9760	Abnormal P50/n95 Ratio Of Pattern Electroretinogram	Phenotype
DISEASE:37	Acquired Immune Deficiency Syndrome-related Nephropathy	Disease
ATC:P01AC02	Clefamide	Atc
COMPOUND:23109	Methyl Ganoderate B	Compound
ATC:L02AE51	Leuprorelin And Bicalutamide	Atc
COMPOUND:43396	Ztmpdtjbtngzjh-bnegkaszsa-n	Compound
PROTEIN:11886	Nf-kappa-b Inhibitor Zeta (i-kappa-b-zeta)	Target
PROTEIN:21066	Greb1-like Protein (growth Regulation By Estrogen In Breast Cancer 1-like Protein)	Target
COMPOUND:11831	Mrk-409	Compound
DISEASE:13855	Mismatch Repair Cancer Syndrome 1	Disease
PROTEIN:3979	Serine/threonine-protein Kinase Nek2	Target
COMPOUND:30598	Oleanderolide	Compound
GENE:8275	Hydroxysteroid 17-beta Dehydrogenase 10	Gene
PROTEIN:2519	Endo-1,4-beta Glucanase Engf	Target
PROTEIN:525	Alcohol Dehydrogenase 1a	Target
PROTEIN:538	Peroxisomal Multifunctional Enzyme Type 2	Target
PHENOTYPE:92	Renal Agenesis	Phenotype
SIDE_EFFECT:3601	Metastasis	Side Effect
PROTEIN:17942	Golgin Subfamily A Member 6-like Protein 10	Target
ATC:N07BC03	Levacetylmethadol	Atc
PATHWAY:1098	Defective Slc24a4 Causes Hypomineralized Amelogenesis Imperfecta (ai)	Pathway
PROTEIN:4331	Cell Growth-regulating Nucleolar Protein	Target
GENE:117	Abl Proto-oncogene 1, Non-receptor Tyrosine Kinase	Gene
GENE:570	Aldo-keto Reductase Family 1 Member B10	Gene
GENE:13540	Nphp3 Antisense Rna 1	Gene
COMPOUND:26168	Vnsbdffvdbctkz-axfwptclsa-n	Compound
COMPOUND:34719	Khyadoqanycbiq-uhfffaoysa-n	Compound
COMPOUND:17505	4-hydroxybenzoyl-alpha-l-rhamnopyranoside	Compound
GENE:23505	Wd Repeat Domain 86	Gene
PHENOTYPE:7145	1-2 Toe Syndactyly	Phenotype
GENE:11506	Microrna 153-2	Gene
PHENOTYPE:2319	Prolonged G2 Phase Of Cell Cycle	Phenotype
GENE:22265	T Cell Receptor Beta Variable 24/or9-2 (pseudogene)	Gene
PHENOTYPE:64	Abnormality Of The Ureter	Phenotype
COMPOUND:37863	Ztkrnehddsftes-annwizppsa-n	Compound
COMPOUND:35147	Zqppmhvwecsirj-hiowuftpsa-n	Compound
PHENOTYPE:11213	Fused Lips	Phenotype
COMPOUND:9394	Nequinate	Compound
GENE:24643	Ubiquitin Like Modifier Activating Enzyme 2	Gene
COMPOUND:23373	Mxjmqpdzbspqbw-hiqrjbjlsa-n	Compound
PROTEIN:16556	Midnolin (midbrain Nucleolar Protein)	Target
GENE:1102	At-rich Interaction Domain 4a	Gene
DISEASE:14304	Deafness, Autosomal Dominant 44	Disease
PHENOTYPE:5351	Absent Spinous Processes Of Lower Thoracic And Lumbar Vertebrae	Phenotype
PROTEIN:13556	U3 Small Nucleolar Ribonucleoprotein Protein Mpp10 (m Phase Phosphoprotein 10)	Target
PROTEIN:13409	Integrator Complex Subunit 11 (int11)	Target
